,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,total_unit_cost,state,county,state_name,region,lat,lon,budget,total_cost,profit,profit_margin_pct,order_month,month_name
52589,SO - 0006327,2017-05-30,Accord Group,Wholesale,Product 3,6,4013.3,24079.800000000003,2929.7090000000003,CT,New Haven County,Connecticut,Northeast,41.27065,-72.94705,2642352.432,17578.254,6501.546000000002,27.000000000000007,2017-05,5
52590,SO - 0009363,2017-05-30,Zoonder Group,Wholesale,Product 26,9,2278.0,20502.0,1161.78,FL,Broward County,Florida,South,26.24453,-80.20644,5685138.2700000005,10456.02,10045.98,49.0,2017-05,5
52591,SO - 0009000,2017-05-30,Thoughtmix Ltd,Wholesale,Product 17,9,5313.1,47817.9,3028.467,CA,Los Angeles County,California,West,33.83585,-118.34063,2119616.824,27256.203,20561.697,43.0,2017-05,5
52592,SO - 000250,2017-05-30,Wordware Company,Wholesale,Product 13,11,3993.2000000000003,43925.200000000004,3314.356,CA,Orange County,California,West,33.88863,-117.81311,3720639.645,36457.916000000005,7467.284,17.0,2017-05,5
52593,SO - 000349,2017-05-30,Fivechat Company,Export,Product 5,8,1165.8,9326.4,827.718,CA,Kern County,California,West,35.37329,-119.01871,3925424.5420000004,6621.744,2704.656,28.999999999999996,2017-05,5
52594,SO - 000693,2017-05-30,Gigabox Group,Wholesale,Product 18,5,5567.7,27838.5,3229.2659999999996,CA,Los Angeles County,California,West,34.69804,-118.13674,2309499.045,16146.329999999998,11692.170000000002,42.00000000000001,2017-05,5
52595,SO - 0001677,2017-05-30,US Ltd,Export,Product 14,5,3839.1,19195.5,2764.152,NJ,Middlesex County,New Jersey,Northeast,40.50677,-74.26542,4028698.4090000005,13820.76,5374.74,27.999999999999996,2017-05,5
52596,SO - 0003080,2017-05-30,SHISEIDO Ltd,Wholesale,Product 26,11,1728.6000000000001,19014.600000000002,1175.448,CA,San Bernardino County,California,West,34.53611,-117.29116,5685138.2700000005,12929.928000000002,6084.6720000000005,32.0,2017-05,5
52597,SO - 0003517,2017-05-30,Natures Group,Export,Product 29,10,1112.2,11122.0,934.248,OR,Benton County,Oregon,West,44.56457,-123.26204,594471.5700000001,9342.48,1779.5200000000004,16.000000000000004,2017-05,5
52598,SO - 0003700,2017-05-30,Skyble Corp,Wholesale,Product 12,8,5413.6,43308.8,3735.384,TN,Sumner County,Tennessee,South,36.30477,-86.62,1356976.996,29883.072,13425.728000000003,31.000000000000007,2017-05,5
52599,SO - 0005097,2017-05-30,Zoomzone Corp,Distributor,Product 4,12,2505.8,30069.600000000002,1954.5240000000001,MO,Jackson County/Clay County,Missouri,Midwest,39.08547,-94.3521,2885560.824,23454.288,6615.312000000002,22.000000000000004,2017-05,5
52600,SO - 0005760,2017-05-30,Wise Company,Wholesale,Product 6,7,2398.6,16790.2,1750.9779999999998,CT,New Haven County,Connecticut,Northeast,41.39733,-72.92223,1672229.416,12256.846,4533.354000000001,27.000000000000007,2017-05,5
52601,SO - 0006359,2017-05-30,SAFEWAY Ltd,Wholesale,Product 30,5,1956.4,9782.0,1545.556,IL,DuPage County,Illinois,Midwest,41.77193,-88.09209,1011609.684,7727.780000000001,2054.2199999999993,20.999999999999993,2017-05,5
52602,SO - 0008784,2017-05-30,BTA Corp,Distributor,Product 14,10,2398.6,23986.0,1631.048,AZ,Yuma County,Arizona,West,32.72532,-114.6244,4028698.4090000005,16310.48,7675.52,32.0,2017-05,5
52603,SO - 0009677,2017-05-30,Omba Group,Distributor,Product 5,8,757.1,6056.8,499.68600000000004,CT,New Haven County,Connecticut,Northeast,41.53678,-72.79454,3925424.5420000004,3997.4880000000003,2059.312,34.0,2017-05,5
52604,SO - 0010760,2017-05-30,Terumo Corp,Wholesale,Product 13,8,2311.5,18492.0,1525.5900000000001,CA,Los Angeles County,California,West,34.05223,-118.24368,3720639.645,12204.720000000001,6287.279999999999,33.99999999999999,2017-05,5
52605,SO - 000689,2017-05-31,Gigabox Group,Wholesale,Product 2,7,884.4,6190.8,566.016,TX,Tarrant County,Texas,South,32.83707,-97.08195,3050087.565,3962.1119999999996,2228.6880000000006,36.00000000000001,2017-05,5
52606,SO - 0003739,2017-05-31,Geiss Company,Wholesale,Product 2,10,167.5,1675.0,110.55000000000001,NY,Nassau County,New York,Northeast,40.63396,-73.6091,3050087.565,1105.5,569.5,34.0,2017-05,5
52607,SO - 0004601,2017-05-31,Eayo Company,Wholesale,Product 24,8,1125.6000000000001,9004.800000000001,574.056,CA,Orange County,California,West,33.78779,-117.85311,756557.97,4592.448,4412.352000000001,49.00000000000001,2017-05,5
52608,SO - 0005750,2017-05-31,Flipstorm Group,Distributor,Product 3,5,1058.6000000000001,5293.000000000001,624.5740000000001,NC,Cabarrus County,North Carolina,South,35.40875,-80.57951,2642352.432,3122.8700000000003,2170.1300000000006,41.0,2017-05,5
52609,SO - 0010009,2017-05-31,Tagfeed Ltd,Export,Product 1,9,783.9,7055.099999999999,509.535,VA,Roanoke city,Virginia,South,37.27097,-79.94143,3016489.209,4585.8150000000005,2469.284999999999,34.999999999999986,2017-05,5
52610,SO - 0010055,2017-05-31,Mydeo Ltd,Wholesale,Product 20,10,227.8,2278.0,95.676,NJ,Ocean County,New Jersey,Northeast,39.99426,-74.16615,2067108.1199999999,956.76,1321.24,57.99999999999999,2017-05,5
52611,SO - 0003087,2017-05-31,Gabvine Ltd,Distributor,Product 14,8,1695.1000000000001,13560.800000000001,915.3540000000002,UT,Salt Lake County,Utah,West,40.59161,-111.8841,4028698.4090000005,7322.832000000001,6237.968,46.0,2017-05,5
52612,SO - 0004406,2017-05-31,Roberts Company,Wholesale,Product 26,8,2398.6,19188.8,1295.2440000000001,IN,Vanderburgh County,Indiana,Midwest,37.97476,-87.55585,5685138.2700000005,10361.952000000001,8826.847999999998,45.99999999999999,2017-05,5
52613,SO - 0004854,2017-05-31,Zoomzone Corp,Export,Product 19,7,1118.9,7832.300000000001,760.8520000000001,CA,Orange County,California,West,33.52253,-117.70755,1645841.6,5325.964000000001,2506.3360000000002,32.0,2017-05,5
52614,SO - 0005382,2017-05-31,Deseret Group,Wholesale,Product 14,9,5956.3,53606.700000000004,4467.225,MI,Washtenaw County,Michigan,Midwest,42.21368,-83.59918,4028698.4090000005,40205.025,13401.675000000003,25.000000000000007,2017-05,5
52615,SO - 0009700,2017-05-31,Twinte Group,Wholesale,Product 15,5,194.3,971.5,102.97900000000001,IA,Madison County/Warren County/Dallas County/Polk County,Iowa,Midwest,41.54994,-93.78135,3299478.315,514.8950000000001,456.6049999999999,46.99999999999999,2017-05,5
52616,SO - 0001800,2017-05-31,Roomm Company,Distributor,Product 13,6,180.9,1085.4,130.248,UT,Salt Lake County,Utah,West,40.60967,-111.9391,3720639.645,781.4879999999999,303.91200000000015,28.000000000000014,2017-05,5
52617,SO - 0002771,2017-05-31,Family Corp,Wholesale,Product 8,7,5205.900000000001,36441.3,4372.956,MN,Hennepin County,Minnesota,Midwest,44.8408,-93.29828,1085037.3290000001,30610.692000000003,5830.608,16.0,2017-05,5
52618,SO - 0003014,2017-05-31,Wise Company,Export,Product 16,8,3289.7000000000003,26317.600000000002,2039.6140000000003,NJ,Ocean County,New Jersey,Northeast,40.07706,-74.20037,2062061.144,16316.912000000002,10000.688,37.99999999999999,2017-05,5
52619,SO - 0007567,2017-05-31,American Corp,Wholesale,Product 9,5,1105.5,5527.5,729.63,MD,Montgomery County,Maryland,South,38.98067,-77.10026,710415.405,3648.15,1879.35,34.0,2017-05,5
52620,SO - 0001652,2017-05-31,Rhynoodle Ltd,Distributor,Product 11,10,2706.8,27068.0,1651.1480000000001,FL,Pinellas County,Florida,South,27.90947,-82.78732,1230458.484,16511.480000000003,10556.519999999997,38.99999999999999,2017-05,5
52621,SO - 0007904,2017-05-31,Aldi Ltd,Export,Product 2,7,187.6,1313.2,123.816,WA,King County/Pierce County,Washington,West,47.30377,-122.21,3050087.565,866.712,446.48800000000006,34.0,2017-05,5
52622,SO - 0008424,2017-05-31,Oozz Group,Wholesale,Product 6,9,3832.4,34491.6,2069.496,MD,Montgomery County,Maryland,South,39.17316,-77.27165,1672229.416,18625.464,15866.135999999999,46.0,2017-05,5
52623,SO - 0008431,2017-05-31,Centizu Company,Distributor,Product 4,7,2606.3,18244.100000000002,1172.835,IL,DuPage County,Illinois,Midwest,41.86614,-88.10701,2885560.824,8209.845000000001,10034.255000000001,55.00000000000001,2017-05,5
52624,SO - 0001121,2017-05-31,Ascend Ltd,Distributor,Product 25,6,6117.1,36702.600000000006,4343.141,CT,Hartford County,Connecticut,Northeast,41.7607,-72.60765,5342315.484,26058.845999999998,10643.754000000008,29.00000000000002,2017-05,5
52625,SO - 0003983,2017-05-31,Skyvu Group,Distributor,Product 25,11,3209.3,35302.3,1347.906,IL,Will County,Illinois,Midwest,41.68178,-88.20282,5342315.484,14826.966,20475.334000000003,58.00000000000001,2017-05,5
52626,SO - 0004427,2017-05-31,SEINDNI Corp,Wholesale,Product 26,10,2974.8,29748.0,1665.8880000000001,FL,Sarasota County,Florida,South,27.04422,-82.23593,5685138.2700000005,16658.88,13089.119999999999,43.99999999999999,2017-05,5
52627,SO - 0006582,2017-05-31,Camido Company,Export,Product 26,12,1822.4,21868.800000000003,1093.44,NJ,Middlesex County,New Jersey,Northeast,40.50399,-74.34941,5685138.2700000005,13121.28,8747.520000000002,40.0,2017-05,5
52628,SO - 0008010,2017-05-31,Rochester Group,Wholesale,Product 3,5,3912.8,19564.0,2856.344,IN,Johnson County,Indiana,Midwest,39.58265,-86.095,2642352.432,14281.720000000001,5282.279999999999,26.999999999999996,2017-05,5
52629,SO - 0009382,2017-05-31,Twinte Group,Wholesale,Product 13,11,1728.6000000000001,19014.600000000002,1175.448,CA,San Diego County,California,West,33.20004,-117.24254,3720639.645,12929.928000000002,6084.6720000000005,32.0,2017-05,5
52630,SO - 000834,2017-05-31,Skyble Corp,Wholesale,Product 23,6,3618.0,21708.0,1447.2,OH,Greene County,Ohio,Midwest,39.72765,-84.03425,1135815.7580000001,8683.2,13024.8,60.0,2017-05,5
52631,SO - 0001607,2017-05-31,Feednation Corp,Wholesale,Product 22,9,2666.6,23999.399999999998,1999.9499999999998,IN,Hamilton County,Indiana,Midwest,39.96548,-86.14837,663601.902,17999.55,5999.8499999999985,24.999999999999996,2017-05,5
52632,SO - 0001691,2017-05-31,Muxo Group,Distributor,Product 16,5,1025.1000000000001,5125.500000000001,768.825,TX,Williamson County/Travis County,Texas,South,30.51457,-97.81922,2062061.144,3844.125,1281.375000000001,25.00000000000001,2017-05,5
52633,SO - 0002492,2017-05-31,Snaptags Ltd,Export,Product 26,5,2224.4,11122.0,1201.1760000000002,CA,Los Angeles County,California,West,34.57943,-118.11646,5685138.2700000005,6005.880000000001,5116.119999999999,45.99999999999999,2017-05,5
52634,SO - 0005357,2017-05-31,Holston Company,Distributor,Product 13,8,1085.4,8683.2,759.78,CA,San Mateo County,California,West,37.48522,-122.23635,3720639.645,6078.24,2604.960000000001,30.00000000000001,2017-05,5
52635,SO - 0006738,2017-05-31,Holston Company,Distributor,Product 3,5,1996.6000000000001,9983.0,1078.1640000000002,AZ,Maricopa County,Arizona,West,33.53865,-112.18599,2642352.432,5390.8200000000015,4592.1799999999985,45.999999999999986,2017-05,5
52636,SO - 0007837,2017-05-31,Flipbug Ltd,Wholesale,Product 29,11,2546.0,28006.0,1171.16,IA,Polk County,Iowa,Midwest,41.72971,-93.60577,594471.5700000001,12882.76,15123.24,54.0,2017-05,5
52637,SO - 0009985,2017-05-31,Walgreen Corp,Wholesale,Product 9,5,6425.3,32126.5,3662.421,IN,Hamilton County,Indiana,Midwest,39.96392,-85.92802,710415.405,18312.105,13814.395,43.0,2017-05,5
52638,SO - 0001718,2017-06-01,Aveda Group,Export,Product 4,10,2680.0,26800.0,2224.4,TX,Hidalgo County,Texas,South,26.30174,-98.16334,2885560.824,22244.0,4556.0,17.0,2017-06,6
52639,SO - 0003299,2017-06-01,WOCKHARDT Group,Wholesale,Product 7,6,241.20000000000002,1447.2,151.95600000000002,UT,Salt Lake County,Utah,West,40.76078,-111.89105,889737.555,911.7360000000001,535.4639999999999,36.99999999999999,2017-06,6
52640,SO - 0003603,2017-06-01,Mycone Ltd,Wholesale,Product 10,9,964.8000000000001,8683.2,501.696,NY,Erie County,New York,Northeast,43.01164,-78.75715,864331.624,4515.264,4167.936000000001,48.00000000000001,2017-06,6
52641,SO - 0005081,2017-06-01,Accord Group,Wholesale,Product 30,5,3979.8,19899.0,2467.476,GA,Fulton County/Cobb County,Georgia,South,34.03945,-84.35095,1011609.684,12337.380000000001,7561.619999999999,37.99999999999999,2017-06,6
52642,SO - 0006866,2017-06-01,Omba Group,Distributor,Product 2,7,261.3,1829.1000000000001,209.04000000000002,MI,Macomb County,Michigan,Midwest,42.59034,-82.91695,3050087.565,1463.2800000000002,365.81999999999994,19.999999999999996,2017-06,6
52643,SO - 0007110,2017-06-01,Fivebridge Ltd,Distributor,Product 16,7,3973.1,27811.7,2383.8599999999997,AZ,Maricopa County,Arizona,West,33.30616,-111.84125,2062061.144,16687.019999999997,11124.680000000004,40.000000000000014,2017-06,6
52644,SO - 0004634,2017-06-01,Liberty Group,Distributor,Product 18,12,1936.3,23235.6,1568.403,CA,Sacramento County,California,West,38.67796,-121.17606,2309499.045,18820.836,4414.763999999999,18.999999999999996,2017-06,6
52645,SO - 0005849,2017-06-01,Browsetype Corp,Wholesale,Product 23,5,3778.8,18894.0,1662.672,NJ,Passaic County,New Jersey,Northeast,40.94585,-74.24508,1135815.7580000001,8313.36,10580.64,55.99999999999999,2017-06,6
52646,SO - 0005855,2017-06-01,Divanoodle Ltd,Distributor,Product 14,11,3899.4,42893.4,2456.6220000000003,MA,Middlesex County,Massachusetts,Northeast,42.63342,-71.31617,4028698.4090000005,27022.842000000004,15870.557999999997,36.99999999999999,2017-06,6
52647,SO - 0006220,2017-06-01,Eire Corp,Wholesale,Product 11,11,944.7,10391.7,765.2070000000001,FL,Brevard County,Florida,South,28.08363,-80.60811,1230458.484,8417.277000000002,1974.4229999999989,18.99999999999999,2017-06,6
52648,SO - 0006592,2017-06-01,Kaymbo Company,Wholesale,Product 26,5,1922.9,9614.5,1211.4270000000001,TX,Tarrant County,Texas,South,32.8343,-97.2289,5685138.2700000005,6057.135,3557.365,37.0,2017-06,6
52649,SO - 0009249,2017-06-01,Johnson Ltd,Wholesale,Product 2,6,1072.0,6432.0,825.44,IL,Cook County,Illinois,Midwest,42.04639,-87.69435,3050087.565,4952.64,1479.3599999999997,22.999999999999996,2017-06,6
52650,SO - 000967,2017-06-01,Fivechat Company,Wholesale,Product 26,8,2412.0,19296.0,1447.2,CA,Stanislaus County,California,West,37.49466,-120.84659,5685138.2700000005,11577.6,7718.4,40.0,2017-06,6
52651,SO - 0001605,2017-06-01,Amerisourc Corp,Wholesale,Product 25,10,2244.5,22445.0,1346.7,FL,Sarasota County,Florida,South,27.04422,-82.23593,5342315.484,13467.0,8978.0,40.0,2017-06,6
52652,SO - 0003743,2017-06-01,Lazzy Group,Wholesale,Product 5,5,3819.0,19095.0,2826.06,CO,El Paso County,Colorado,West,38.83388,-104.82136,3925424.5420000004,14130.3,4964.700000000001,26.000000000000007,2017-06,6
52653,SO - 0004787,2017-06-01,Oozz Group,Wholesale,Product 13,6,3484.0,20904.0,1567.8,NE,Douglas County,Nebraska,Midwest,41.25861,-95.93779,3720639.645,9406.8,11497.2,55.00000000000001,2017-06,6
52654,SO - 0007407,2017-06-01,Wordtune Company,Distributor,Product 26,12,1889.4,22672.800000000003,963.594,WI,Eau Claire County/Chippewa County,Wisconsin,Midwest,44.81966,-91.49488,5685138.2700000005,11563.128,11109.672000000002,49.00000000000001,2017-06,6
52655,SO - 0009086,2017-06-01,Aromaticos Company,Wholesale,Product 14,10,1889.4,18894.0,1322.58,MA,Bristol County,Massachusetts,Northeast,41.70149,-71.15505,4028698.4090000005,13225.8,5668.200000000001,30.000000000000004,2017-06,6
52656,SO - 0009963,2017-06-01,Pixoboo Corp,Distributor,Product 6,5,1835.8,9179.0,972.974,CA,Los Angeles County,California,West,33.9164,-118.35257,1672229.416,4864.87,4314.13,47.0,2017-06,6
52657,SO - 0010015,2017-06-01,Kare Corp,Distributor,Product 25,12,1259.6000000000001,15115.2,516.436,NH,Hillsborough County,New Hampshire,Northeast,42.99564,-71.45479,5342315.484,6197.232,8917.968,59.0,2017-06,6
52658,SO - 0009217,2017-06-01,WOCKHARDT Group,Export,Product 20,12,6365.0,76380.0,4582.8,IL,Macon County,Illinois,Midwest,39.84031,-88.9548,2067108.1199999999,54993.600000000006,21386.399999999994,27.999999999999993,2017-06,6
52659,SO - 0001650,2017-06-01,Family Corp,Export,Product 15,12,1721.9,20662.800000000003,1411.958,CT,Hartford County,Connecticut,Northeast,41.66121,-72.77954,3299478.315,16943.496,3719.3040000000037,18.000000000000014,2017-06,6
52660,SO - 0006368,2017-06-01,Realbuzz Ltd,Distributor,Product 18,5,214.4,1072.0,132.928,CT,Fairfield County,Connecticut,Northeast,41.20569,-73.12799,2309499.045,664.64,407.36,38.0,2017-06,6
52661,SO - 0007563,2017-06-01,Roomm Company,Export,Product 29,12,2639.8,31677.600000000002,1293.502,IL,Will County,Illinois,Midwest,41.68178,-88.20282,594471.5700000001,15522.024,16155.576000000003,51.0,2017-06,6
52662,SO - 0008578,2017-06-01,Deseret Group,Distributor,Product 20,7,4013.3,28093.100000000002,2809.31,IL,Kendall County/Kane County/Will County/DuPage County,Illinois,Midwest,41.76346,-88.2901,2067108.1199999999,19665.17,8427.930000000004,30.00000000000001,2017-06,6
52663,SO - 000205,2017-06-01,Revitol Company,Wholesale,Product 21,8,5916.1,47328.8,4673.719,IN,Tippecanoe County,Indiana,Midwest,40.47811,-86.95599,959899.2180000001,37389.752,9939.048000000003,21.000000000000004,2017-06,6
52664,SO - 000666,2017-06-01,American Corp,Wholesale,Product 2,11,5782.1,63603.100000000006,4394.396000000001,CA,San Bernardino County,California,West,34.05557,-117.18254,3050087.565,48338.35600000001,15264.743999999999,23.999999999999996,2017-06,6
52665,SO - 0002546,2017-06-01,ALK-Abello Ltd,Distributor,Product 22,11,837.5,9212.5,703.5,CA,Los Angeles County,California,West,34.13612,-117.86534,663601.902,7738.5,1474.0,16.0,2017-06,6
52666,SO - 0004972,2017-06-01,Bath Group,Distributor,Product 4,9,1025.1000000000001,9225.900000000001,830.3310000000001,SC,Lexington County/Richland County,South Carolina,South,34.0291,-80.89804,2885560.824,7472.979000000001,1752.9210000000003,19.0,2017-06,6
52667,SO - 0006686,2017-06-01,Skinder Group,Distributor,Product 5,11,1822.4,20046.4,1221.008,IL,Cook County,Illinois,Midwest,41.84333,-87.79093,3925424.5420000004,13431.088,6615.312000000002,33.00000000000001,2017-06,6
52668,SO - 0007937,2017-06-01,Trunyx Ltd,Distributor,Product 28,11,5065.2,55717.2,4102.812,CA,Sacramento County,California,West,38.70712,-121.28106,1003867.767,45130.932,10586.267999999996,18.999999999999993,2017-06,6
52669,SO - 0008277,2017-06-01,Feednation Corp,Export,Product 5,12,964.8000000000001,11577.6,472.752,AR,Craighead County,Arkansas,South,35.8423,-90.70428,3925424.5420000004,5673.024,5904.576,51.0,2017-06,6
52670,SO - 0010556,2017-06-01,Voolith Ltd,Wholesale,Product 26,6,3383.5,20301.0,2774.47,IN,Vanderburgh County,Indiana,Midwest,37.97476,-87.55585,5685138.2700000005,16646.82,3654.1800000000003,18.000000000000004,2017-06,6
52671,SO - 0010568,2017-06-01,Livepath Corp,Wholesale,Product 14,10,1768.8,17688.0,1238.1599999999999,MA,Middlesex County,Massachusetts,Northeast,42.41843,-71.10616,4028698.4090000005,12381.599999999999,5306.4000000000015,30.00000000000001,2017-06,6
52672,SO - 000207,2017-06-01,SEINDNI Corp,Wholesale,Product 12,7,1855.9,12991.300000000001,1447.602,MI,Calhoun County,Michigan,Midwest,42.32115,-85.17971,1356976.996,10133.214,2858.086000000001,22.000000000000007,2017-06,6
52673,SO - 000513,2017-06-01,Avavee Group,Distributor,Product 25,11,3946.3,43409.3,2012.613,NJ,Monmouth County,New Jersey,Northeast,40.40709,-74.06984,5342315.484,22138.743000000002,21270.557,49.0,2017-06,6
52674,SO - 0002024,2017-06-01,Dazzlesphe Corp,Wholesale,Product 1,12,3939.6,47275.2,3230.4719999999998,TX,Smith County,Texas,South,32.35126,-95.30106,3016489.209,38765.664,8509.536,18.000000000000004,2017-06,6
52675,SO - 0002819,2017-06-01,Voolia Ltd,Wholesale,Product 22,8,2398.6,19188.8,1798.9499999999998,WA,Pierce County,Washington,West,47.17176,-122.51846,663601.902,14391.599999999999,4797.200000000001,25.000000000000007,2017-06,6
52676,SO - 0003337,2017-06-01,Avamba Company,Distributor,Product 2,6,1092.1000000000001,6552.6,644.339,GA,DeKalb County,Georgia,South,33.85844,-84.3402,3050087.565,3866.0340000000006,2686.566,40.99999999999999,2017-06,6
